link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Hayner (Ward 1),Song (Ward 2),Griswold (Ward 2),Radina (Ward 3),Grand (Ward 3),Eyer (Ward 4),Nelson (Ward 4),Briggs (Ward 5),Ramlawi (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5864081&GUID=4652AC64-2367-4E2D-BAC9-14E27973222C&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-11,"Resolution to Approve Three-Year Contract with Thomson Reuters for HighQ Collaborative Document Management Software Licenses and Implementation ($152,760.00)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5865154&GUID=7765C060-5E0E-42E0-AD16-CB1FA47A7267&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-12,Resolution to Become a Low Income Household Water Assistance Program Partner and Execute the Provider Participation Agreement,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5867339&GUID=E87EF399-492F-40FE-85B4-6613CDA75478&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-13,Resolution Recognizing the Huron High School Parent Teacher Organization (PTSO) as a Civic Nonprofit Organization Operating in Ann Arbor for the Purpose of Obtaining a Charitable Gaming License,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5865158&GUID=B4531347-ABBC-4B2B-99B0-3DA9752E8B34&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent pass,CA-15,"Resolution to Approve Amendment One to Contract with Public Sector Consultants for Public Engagement Activities Related to the Unarmed Crisis Response Program ($5,000)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5867340&GUID=2E6C0B81-2792-4754-B1A8-A34B6888FB9B&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,consent rollcall pass,CA-14,"Resolution to Authorize an Agreement with Blue Cross Blue Shield of Michigan / OptumRx for Pharmacy Benefit Management Services Effective January 1, 2023 ($8,964,668)",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5873794&GUID=D116B2AA-A0A6-4F88-A0E5-5E1F607755CD&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-1,"Resolution to Approve Change Order 2 with Gerace Construction Company, Inc. for the 2022 Bandemer Park Bridge Repairs and Renovations Project (RFP 22-18, $84,208.00 Increase) (8 Votes Required)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5886800&GUID=46464B30-F7BD-420C-923E-D2FB9C0FD736&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-2 - Motion to Approve as Amended by Eyer,Resolution Regarding Consistency of Corporate Expression of Values and Corporate Action,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5886800&GUID=46464B30-F7BD-420C-923E-D2FB9C0FD736&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment fail,DC-2 - Motion to Refer by Griswold,Refer to Human Rights Commission,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5886800&GUID=46464B30-F7BD-420C-923E-D2FB9C0FD736&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment fail,DC-2 - Motion to Amend by Griswold,Split out the last resolved clause to be referred to Human Rights Commission,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Absent
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5886800&GUID=46464B30-F7BD-420C-923E-D2FB9C0FD736&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment pass,DC-2 - Motion to Amend by Nelson,Friendly amendment adding that the City Administrator should report back by the end of January,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Absent
