link,class,Agenda Number,Agenda Item,Mayor Taylor,Disch (Ward 1),Hayner (Ward 1),Song (Ward 2),Griswold (Ward 2),Radina (Ward 3),Grand (Ward 3),Eyer (Ward 4),Nelson (Ward 4),Briggs (Ward 5),Ramlawi (Ward 5)
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5848468&GUID=2C93A7BD-8254-47C4-B6DA-8F34B104B038&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance amendment fail,C-1 - Motion to Amend by Griswold,"An Ordinance to Amend Chapter 55 (Unified Development Code), Rezoning of 190 Parcels in the W Stadium and N Maple Area to TC1 (Transit Corridor District), City-Initiated Rezoning, (CPC Recommendation: Approval - 6 Yeas and 0 Nays)",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5848468&GUID=2C93A7BD-8254-47C4-B6DA-8F34B104B038&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,ordinance pass,C-1 - Motion to Approve on First Reading by Disch,"An Ordinance to Amend Chapter 55 (Unified Development Code), Rezoning of 190 Parcels in the W Stadium and N Maple Area to TC1 (Transit Corridor District), City-Initiated Rezoning, (CPC Recommendation: Approval - 6 Yeas and 0 Nays)",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5843846&GUID=C889F4E6-C68B-401E-9329-309479288FE4&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-1 - Motion to Approve as Amended by Briggs,Resolution to Restrict Turns on Red Downtown,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5843846&GUID=C889F4E6-C68B-401E-9329-309479288FE4&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment pass,DC-1 - Motion to Amend by Briggs,Add demographic reporting requirements.,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5843846&GUID=C889F4E6-C68B-401E-9329-309479288FE4&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment fail,DC-1 - Motion to Amend by Hayner,Resolution to Restrict Turns on Red Downtown,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5852909&GUID=BF999A3B-E6BC-4F01-9EC1-B85EE328FEFE&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-2,"Resolution Recognizing the Mitchell School Parent-Teacher Organization, Inc. as a Civic Nonprofit Organization Operating in Ann Arbor for the Purpose of Obtaining a Charitable Gaming License",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5853494&GUID=553D7603-B265-4722-98A1-D437B22965CA&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution fail,DC-3,"Resolution to Order Election, Approve Charter Amendment of the Ann Arbor City Charter Sections to Establish Non-Partisan Nomination and Election for the Offices of Mayor and Council and Determine Ballot Language for this Amendment (7 Votes Required)",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5853524&GUID=46891D9C-D4D1-4D84-A567-096DF26938AD&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-4 - Motion to Approve as Amended by Griswold,"Resolution to Revise Chapter 40 - Rights of Way, Street Trees, Vegetation Management",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5859362&GUID=AE8D44C7-B8F1-429D-B2B5-FF10C658B3B5&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-5,Resolution to Approve the City of Ann Arbor Affordable Housing Agreement for The Standard,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5859599&GUID=0BBEE158-6612-4732-ABF9-12E2BA301ABA&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution pass,DC-6,Resolution Terminating the Local State of Emergency in Response to COVID-19,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
https://a2gov.legistar.com/LegislationDetail.aspx?ID=5859599&GUID=0BBEE158-6612-4732-ABF9-12E2BA301ABA&G=505481FE-B2ED-4B34-9A92-FDB26536D1E1&Options=&Search=,resolution amendment fail,DC-6 - Motion to Amend by Hayner,Removing vaccine requirements for commissiners from the parent resolution.,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
